"V1","V2","V3","V4"
2.87021001164967e-07,0,3.87183764860106e-06,0
2.3567718992935e-07,0,3.96675308426252e-06,0
1.89389024352124e-07,0,4.06281786812751e-06,0
1.48156504433288e-07,0,4.16003200019605e-06,0
1.11979630172842e-07,0,4.25839548046814e-06,0
8.08584015707868e-08,0,4.35790830894376e-06,0
5.47928186271216e-08,0,4.45857048562293e-06,0
3.37828813418466e-08,0,4.56038201050565e-06,0
1.78285897149618e-08,0,4.6633428835919e-06,0
6.92994374646722e-09,0,4.7674531048817e-06,0
1.08694343636289e-09,0,4.87271267437504e-06,0
0,0,4.97903247854632e-06,6.9823184139194e-11
0,0,5.08532112929619e-06,1.06460564660084e-09
0,0,5.19125531224602e-06,3.23767413256009e-09
0,0,5.29683502739582e-06,6.58902864201694e-09
0,0,5.40206027474558e-06,1.11186691749714e-08
0,0,5.5069310542953e-06,1.68265957314234e-08
0,0,5.61144736604499e-06,2.37128083113731e-08
0,0,5.71560920999465e-06,3.17773069148203e-08
0,0,5.81941658614427e-06,4.10200915417652e-08
0,0,5.92286949449386e-06,5.14411621922076e-08
0,0,6.02596793504341e-06,6.30405188661477e-08
0,0,6.12871190779292e-06,7.58181615635853e-08
0,0,6.2311014127424e-06,8.97740902845206e-08
0,0,6.33313644989185e-06,1.04908305028953e-07
0,0,6.43481701924126e-06,1.21220805796884e-07
0,0,6.53614312079063e-06,1.38711592588312e-07
0,0,6.63711475453998e-06,1.57380665403238e-07
0,0,6.73773192048928e-06,1.77228024241661e-07
0,0,6.83799461863855e-06,1.98253669103582e-07
0,0,6.93790284898779e-06,2.20457599989e-07
0,0,7.03745661153699e-06,2.43839816897916e-07
0,0,7.13665590628615e-06,2.6840031983033e-07
0,0,7.23550073323528e-06,2.94139108786241e-07
0,0,7.33399109238438e-06,3.2105618376565e-07
0,0,7.43212698373344e-06,3.49151544768556e-07
0,0,7.52990840728246e-06,3.7842519179496e-07
0,0,7.62733536303145e-06,4.08877124844862e-07
0,0,7.72440785098041e-06,4.40507343918261e-07
0,0,7.82112587112933e-06,4.73315849015158e-07
0,0,7.91748942347821e-06,5.07302640135552e-07
0,0,8.01349850802706e-06,5.42467717279445e-07
0,0,8.10915312477588e-06,5.78811080446834e-07
0,0,8.20445327372466e-06,6.16332729637721e-07
0,0,8.2993989548734e-06,6.55032664852106e-07
0,0,8.39399016822211e-06,6.94910886089989e-07
0,0,8.48822691377079e-06,7.35967393351369e-07
0,0,8.58210919151942e-06,7.78202186636246e-07
0,0,8.67563700146803e-06,8.21615265944621e-07
0,0,8.7688103436166e-06,8.66206631276494e-07
0,0,8.86162921796513e-06,9.11976282631865e-07
0,0,8.95409362451363e-06,9.58924220010733e-07
0,0,9.0462035632621e-06,1.0070504434131e-06
0,0,9.13795903421052e-06,1.05635495283896e-06
0,0,9.22936003735892e-06,1.10683774828832e-06
0,0,9.32040657270728e-06,1.15849882976118e-06
0,0,9.4110986402556e-06,1.21133819725754e-06
0,0,9.50143624000389e-06,1.26535585077739e-06
0,0,9.59141937195214e-06,1.32055179032074e-06
0,0,9.68104803610036e-06,1.37692601588759e-06
0,0,9.77032223244855e-06,1.43447852747794e-06
0,0,9.8592419609967e-06,1.49320932509178e-06
0,0,9.94780722174481e-06,1.55311840872912e-06
0,0,1.00360180146929e-05,1.61420577838996e-06
0,0,1.01238743398409e-05,1.6764714340743e-06
0,0,1.02113761971889e-05,1.73991537578213e-06
0,0,1.02985235867369e-05,1.80453760351347e-06
0,0,1.03853165084849e-05,1.8703381172683e-06
0,0,1.04717549624328e-05,1.93731691704662e-06
0,0,1.05578389485806e-05,2.00547400284845e-06
0,0,1.06435684669285e-05,2.07480937467377e-06
0,0,1.07289435174763e-05,2.14532303252259e-06
0,0,1.0813964100224e-05,2.21701497639491e-06
0,0,1.08986302151718e-05,2.28988520629072e-06
0,0,1.09829418623194e-05,2.36393372221004e-06
0,0,1.10668990416671e-05,2.43916052415285e-06
0,0,1.11505017532147e-05,2.51556561211915e-06
0,0,1.12337499969623e-05,2.59314898610896e-06
0,0,1.13166437729099e-05,2.67191064612226e-06
0,0,1.13991830810574e-05,2.75185059215906e-06
0,0,1.14813679214049e-05,2.83296882421936e-06
0,0,1.15631982939523e-05,2.91526534230316e-06
0,0,1.16446741986997e-05,2.99874014641045e-06
0,0,1.17257956356471e-05,3.08339323654124e-06
0,0,1.18065626047944e-05,3.16922461269553e-06
0,0,1.18869751061418e-05,3.25623427487332e-06
0,0,1.1967033139689e-05,3.3444222230746e-06
0,0,1.20467367054363e-05,3.43378845729938e-06
0,0,1.21260858033835e-05,3.52433297754766e-06
0,0,1.22050804335306e-05,3.61605578381944e-06
0,0,1.22837205958778e-05,3.70895687611471e-06
0,0,1.23620062904249e-05,3.80303625443349e-06
0,0,1.24399375171719e-05,3.89829391877576e-06
0,0,1.2517514276119e-05,3.99472986914152e-06
0,0,1.25947365672659e-05,4.09234410553079e-06
0,0,1.26716043906129e-05,4.19113662794355e-06
0,0,1.27481177461598e-05,4.29110743637981e-06
0,0,1.28242766339067e-05,4.39225653083957e-06
0,0,1.29000810538536e-05,4.49458391132282e-06
0,0,1.29755310060004e-05,4.59808957782958e-06
0,0,1.30506264903472e-05,4.70277353035983e-06
0,0,1.31253675068939e-05,4.80863576891357e-06
0,0,1.31997540556406e-05,4.91567629349082e-06
0,0,1.32737861365873e-05,5.02389510409156e-06
0,1.09852746990706e-11,1.33470250808523e-05,5.13274923796844e-06
0,7.70654333163245e-11,1.34177094838758e-05,5.24005851526586e-06
0,2.02862476017363e-10,1.34856547778887e-05,5.345594487085e-06
0,3.88376402802185e-10,1.35508609628911e-05,5.44935715342588e-06
0,6.33607213670791e-10,1.36133280388829e-05,5.55134651428848e-06
0,9.38554908623181e-10,1.36730560058641e-05,5.65156256967281e-06
0,1.30321948765936e-09,1.37300448638348e-05,5.75000531957886e-06
0,1.72760095077931e-09,1.3784294612795e-05,5.84667476400664e-06
0,2.21169929798306e-09,1.38358052527445e-05,5.94157090295615e-06
0,2.75551452927058e-09,1.38845767836835e-05,6.03469373642739e-06
0,3.35904664464189e-09,1.3930609205612e-05,6.12604326442035e-06
0,4.02229564409699e-09,1.39739025185299e-05,6.21561948693504e-06
0,4.74526152763586e-09,1.40144567224372e-05,6.30342240397145e-06
0,5.52794429525853e-09,1.4052271817334e-05,6.3894520155296e-06
0,6.37034394696497e-09,1.40873478032202e-05,6.47370832160946e-06
0,7.2724604827552e-09,1.41196846800959e-05,6.55619132221106e-06
0,8.23429390262922e-09,1.4149282447961e-05,6.63690101733438e-06
0,9.25584420658702e-09,1.41761411068155e-05,6.71583740697943e-06
0,1.03371113946286e-08,1.42002606566595e-05,6.79300049114621e-06
0,1.1478095466754e-08,1.42216410974929e-05,6.86839026983471e-06
0,1.26787964229631e-08,1.42402824293158e-05,6.94200674304494e-06
0,1.39392142632561e-08,1.42561846521281e-05,7.0138499107769e-06
0,1.52593489876328e-08,1.42693477659298e-05,7.08391977303058e-06
0,1.66392005960933e-08,1.4279771770721e-05,7.15221632980599e-06
0,1.80787690886376e-08,1.42874566665016e-05,7.21873958110313e-06
0,1.95780544652656e-08,1.42924024532717e-05,7.28348952692199e-06
0,2.11370567259775e-08,1.42946091310312e-05,7.34646616726258e-06
0,2.27557758707731e-08,1.42940766997801e-05,7.4076695021249e-06
0,2.44342118996525e-08,1.42908051595185e-05,7.46709953150894e-06
0,2.61723648126158e-08,1.42847945102463e-05,7.52475625541472e-06
0,2.79702346096628e-08,1.42760447519636e-05,7.58063967384221e-06
0,2.98278212907935e-08,1.42645558846703e-05,7.63474978679144e-06
0,3.17451248560081e-08,1.42503279083664e-05,7.68708659426239e-06
0,3.37221453053064e-08,1.4233360823052e-05,7.73765009625507e-06
0,3.57588826386885e-08,1.4213654628727e-05,7.78644029276947e-06
0,3.78553368561545e-08,1.41912093253915e-05,7.8334571838056e-06
0,4.00115079577042e-08,1.41660249130454e-05,7.87870076936346e-06
0,4.22273959433376e-08,1.41381013916888e-05,7.92217104944305e-06
0,4.45030008130549e-08,1.41074387613216e-05,7.96386802404436e-06
0,4.6838322566856e-08,1.40740370219438e-05,8.0037916931674e-06
0,4.92333612047408e-08,1.40378961735555e-05,8.04194205681216e-06
0,5.16881167267094e-08,1.39990162161566e-05,8.07831911497866e-06
0,5.42025891327618e-08,1.39573971497471e-05,8.11292286766688e-06
0,5.6776778422898e-08,1.39130389743271e-05,8.14575331487682e-06
0,5.94106845971179e-08,1.38659416898965e-05,8.17681045660849e-06
0,6.21043076554217e-08,1.38161052964554e-05,8.2060942928619e-06
0,6.48576475978092e-08,1.37635297940037e-05,8.23360482363702e-06
0,6.76707044242806e-08,1.37082151825415e-05,8.25934204893387e-06
0,7.05434781348357e-08,1.36501614620687e-05,8.28330596875246e-06
0,7.34759687294745e-08,1.35893686325853e-05,8.30549658309276e-06
0,7.64681762081972e-08,1.35258366940914e-05,8.3259138919548e-06
0,7.95201005710037e-08,1.34595656465869e-05,8.34455789533856e-06
0,8.26317418178939e-08,1.33905554900719e-05,8.36142859324405e-06
0,8.5803099948868e-08,1.33188062245463e-05,8.37652598567126e-06
0,8.90341749639258e-08,1.32443178500101e-05,8.3898500726202e-06
0,9.23249668630673e-08,1.31670903664634e-05,8.40140085409087e-06
0,9.56754756462927e-08,1.30871237739061e-05,8.41117833008326e-06
0,9.90857013136019e-08,1.30044180723383e-05,8.41918250059738e-06
0,1.02555643864995e-07,1.29189732617599e-05,8.42541336563323e-06
0,1.06085303300472e-07,1.28307893421709e-05,8.42987092519081e-06
0,1.09674679620032e-07,1.27398663135714e-05,8.43255517927011e-06
0,1.13323772823676e-07,1.26462041759613e-05,8.43346612787114e-06
0,1.17032582911404e-07,1.25498029293407e-05,8.43260377099389e-06
0,1.20801109883216e-07,1.24506625737095e-05,8.42996810863837e-06
0,1.24629353739112e-07,1.23487831090677e-05,8.42555914080458e-06
0,1.28517314479091e-07,1.22441645354154e-05,8.41937686749252e-06
0,1.32464992103155e-07,1.21368068527525e-05,8.41142128870218e-06
0,1.36472386611302e-07,1.20267100610791e-05,8.40169240443357e-06
0,1.40539498003532e-07,1.19138741603951e-05,8.39019021468669e-06
0,1.44666326279847e-07,1.17982991507006e-05,8.37691471946153e-06
0,1.48852871440245e-07,1.16799850319955e-05,8.3618659187581e-06
0,1.53099133484727e-07,1.15589318042798e-05,8.3450438125764e-06
0,1.57405112413293e-07,1.14351394675535e-05,8.32644840091642e-06
0,1.61770808225943e-07,1.13086080218168e-05,8.30607968377817e-06
0,1.66196220922677e-07,1.11793374670694e-05,8.28393766116165e-06
0,1.70681350503494e-07,1.10473278033115e-05,8.26002233306685e-06
0,1.75226196968395e-07,1.0912579030543e-05,8.23433369949378e-06
0,1.7983076031738e-07,1.0775091148764e-05,8.20687176044244e-06
0,1.84495040550448e-07,1.06348641579744e-05,8.17763651591282e-06
0,1.89219037667601e-07,1.04918980581743e-05,8.14662796590493e-06
0,1.94002751668837e-07,1.03461928493636e-05,8.11384611041877e-06
0,1.98846182554157e-07,1.01977485315423e-05,8.07929094945433e-06
0,2.03749330323561e-07,1.00465651047105e-05,8.04296248301163e-06
0,2.08712194977048e-07,9.89264256886809e-06,8.00486071109065e-06
0,2.1373477651462e-07,9.73598092401515e-06,7.96498563369139e-06
0,2.18817074936275e-07,9.57658017015164e-06,7.92333725081386e-06
0,2.23959090242014e-07,9.41444030727758e-06,7.87991556245806e-06
0,2.29160822431836e-07,9.24956133539296e-06,7.83472056862398e-06
0,2.34422271505743e-07,9.08194325449778e-06,7.78775226931164e-06
0,2.39743437463733e-07,8.91158606459204e-06,7.73901066452102e-06
0,2.45124320305807e-07,8.73848976567574e-06,7.68849575425212e-06
0,2.50564920031965e-07,8.56265435774888e-06,7.63620753850496e-06
0,2.56065236642206e-07,8.38407984081146e-06,7.58214601727952e-06
6.40679832901296e-10,2.61557649311193e-07,8.20544417029564e-06,7.52698496495707e-06
2.9641420820178e-09,2.66932168878733e-07,8.03110319467756e-06,7.47182031430658e-06
6.98498393827364e-09,2.72187254678106e-07,7.86111792824976e-06,7.41666741654214e-06
1.27032054016688e-08,2.77322906709312e-07,7.6954883710122e-06,7.36152627166376e-06
2.01188064722033e-08,2.8233912497235e-07,7.53421452296491e-06,7.30639687967142e-06
2.92317871498772e-08,2.8723590946722e-07,7.37729638410788e-06,7.25127924056515e-06
4.00421474346904e-08,2.92013260193923e-07,7.22473395444112e-06,7.19617335434492e-06
5.25498873266429e-08,2.96671177152458e-07,7.07652723396461e-06,7.14107922101075e-06
6.67550068257347e-08,3.01209660342825e-07,6.93267622267836e-06,7.08599684056264e-06
8.26575059319659e-08,3.05628709765025e-07,6.79318092058238e-06,7.03092621300058e-06
1.00257384645336e-07,3.09928325419058e-07,6.65804132767665e-06,6.97586733832457e-06
1.19554642965846e-07,3.14108507304923e-07,6.52725744396119e-06,6.92082021653461e-06
1.40549280893496e-07,3.1816925542262e-07,6.40082926943598e-06,6.86578484763071e-06
1.63241298428284e-07,3.2211056977215e-07,6.27875680410104e-06,6.81076123161286e-06
1.87630695570212e-07,3.25932450353512e-07,6.16104004795636e-06,6.75574936848106e-06
2.13717472319279e-07,3.29634897166707e-07,6.04767900100194e-06,6.70074925823532e-06
2.41501628675486e-07,3.33217910211734e-07,5.93867366323778e-06,6.64576090087563e-06
2.70983164638832e-07,3.36681489488593e-07,5.83402403466388e-06,6.590784296402e-06
3.02162080209317e-07,3.40025634997285e-07,5.73373011528024e-06,6.53581944481442e-06
3.35038375386941e-07,3.43250346737809e-07,5.63779190508686e-06,6.48086634611289e-06
3.69612050171705e-07,3.46355624710166e-07,5.54620940408374e-06,6.42592500029742e-06
4.05883104563608e-07,3.49341468914355e-07,5.45898261227088e-06,6.37099540736799e-06
4.43851538562651e-07,3.52207879350377e-07,5.37611152964829e-06,6.31607756732463e-06
4.83517352168833e-07,3.54954856018231e-07,5.29759615621596e-06,6.26117148016732e-06
5.24880545382154e-07,3.57582398917918e-07,5.22343649197388e-06,6.20627714589605e-06
5.67941118202615e-07,3.60090508049437e-07,5.15363253692207e-06,6.15139456451085e-06
6.12699070630214e-07,3.62479183412788e-07,5.08818429106052e-06,6.09652373601169e-06
6.59154402664954e-07,3.64748425007972e-07,5.02709175438922e-06,6.0416646603986e-06
7.07307114306832e-07,3.66898232834988e-07,4.97035492690819e-06,5.98681733767155e-06
7.5715720555585e-07,3.68928606893837e-07,4.91797380861742e-06,5.93198176783056e-06
8.08704676412008e-07,3.70839547184518e-07,4.86994839951691e-06,5.87715795087562e-06
8.61949526875304e-07,3.72631053707031e-07,4.82627869960667e-06,5.82234588680673e-06
9.1689175694574e-07,3.74303126461377e-07,4.78696470888668e-06,5.7675455756239e-06
9.73531366623315e-07,3.75855765447556e-07,4.75200642735695e-06,5.71275701732712e-06
1.03186835590803e-06,3.77288970665567e-07,4.72140385501748e-06,5.6579802119164e-06
1.09190272479988e-06,3.7860274211541e-07,4.69515699186828e-06,5.60321515939173e-06
1.15363447329888e-06,3.79797079797086e-07,4.67326583790934e-06,5.54846185975311e-06
1.21706360140501e-06,3.80871983710594e-07,4.65573039314065e-06,5.49372031300055e-06
1.28219010911828e-06,3.81827453855934e-07,4.64255065756223e-06,5.43899051913403e-06
1.34901399643869e-06,3.82663490233107e-07,4.63372663117407e-06,5.38427247815358e-06
1.41753526336624e-06,3.83380092842113e-07,4.62925831397617e-06,5.32956619005917e-06
1.48775390990093e-06,3.83977261682951e-07,4.62914570596852e-06,5.27487165485083e-06
1.55966993604276e-06,3.84454996755621e-07,4.63338880715115e-06,5.22018887252853e-06
1.63328334179173e-06,3.84813298060124e-07,4.64198761752403e-06,5.16551784309229e-06
1.70859412714784e-06,3.85052165596459e-07,4.65494213708717e-06,5.1108585665421e-06
1.78560229211109e-06,3.85171599364626e-07,4.67225236584057e-06,5.05621104287796e-06
1.86430783668147e-06,3.85171599364626e-07,4.69391830378423e-06,5.00157527209988e-06
1.944710760859e-06,3.85052165596459e-07,4.71993995091816e-06,4.94695125420785e-06
2.02681106464366e-06,3.84813298060124e-07,4.75031730724234e-06,4.89233898920187e-06
2.11060874803547e-06,3.84454996755621e-07,4.78505037275679e-06,4.83773847708195e-06
2.19610381103441e-06,3.83977261682951e-07,4.8241391474615e-06,4.78314971784808e-06
2.2832962536405e-06,3.83380092842113e-07,4.86758363135646e-06,4.72857271150027e-06
2.37218607585372e-06,3.82663490233108e-07,4.91538382444169e-06,4.67400745803851e-06
2.46277327767408e-06,3.81827453855935e-07,4.96753972671718e-06,4.6194539574628e-06
2.55505785910158e-06,3.80871983710594e-07,5.02405133818293e-06,4.56491220977315e-06
2.64903982013622e-06,3.79797079797086e-07,5.08491865883894e-06,4.51038221496955e-06
2.744719160778e-06,3.7860274211541e-07,5.15014168868521e-06,4.455863973052e-06
2.84209588102692e-06,3.77288970665567e-07,5.21972042772175e-06,4.40135748402051e-06
2.94116998088298e-06,3.75855765447556e-07,5.29365487594854e-06,4.34686274787506e-06
3.04194146034618e-06,3.74303126461378e-07,5.37194503336559e-06,4.29237976461568e-06
3.14441031941652e-06,3.72631053707032e-07,5.45459089997291e-06,4.23790853424234e-06
3.24857655809399e-06,3.70839547184519e-07,5.54159247577048e-06,4.18344905675507e-06
3.35444017637861e-06,3.68928606893838e-07,5.63294976075832e-06,4.12900133215384e-06
3.46200117427036e-06,3.66898232834989e-07,5.72866275493642e-06,4.07456536043867e-06
3.57125955176926e-06,3.64748425007973e-07,5.82873145830478e-06,4.02014114160955e-06
3.68221530887529e-06,3.62479183412789e-07,5.93315587086339e-06,3.96572867566648e-06
3.79486844558847e-06,3.60090508049438e-07,6.04193599261227e-06,3.91132796260947e-06
3.90921896190878e-06,3.57582398917919e-07,6.15507182355141e-06,3.85693900243851e-06
4.02526685783623e-06,3.54954856018232e-07,6.27256336368081e-06,3.80256179515361e-06
4.14301213337082e-06,3.52207879350378e-07,6.39441061300048e-06,3.74819634075476e-06
4.26245478851255e-06,3.49341468914357e-07,6.5206135715104e-06,3.69384263924196e-06
4.38359482326142e-06,3.46355624710168e-07,6.65117223921058e-06,3.63950069061522e-06
4.50643223761743e-06,3.43250346737811e-07,6.78608661610103e-06,3.58517049487453e-06
4.63096703158058e-06,3.40025634997286e-07,6.92535670218173e-06,3.53085205201989e-06
4.75719920515087e-06,3.36681489488595e-07,7.0689824974527e-06,3.4765453620513e-06
4.8851287583283e-06,3.33217910211735e-07,7.21696400191393e-06,3.42225042496877e-06
5.01475569111286e-06,3.29634897166708e-07,7.36930121556541e-06,3.3679672407723e-06
5.14608000350457e-06,3.25932450353514e-07,7.52599413840716e-06,3.31369580946188e-06
5.27910169550341e-06,3.22110569772152e-07,7.68704277043917e-06,3.25943613103751e-06
5.4138207671094e-06,3.18169255422622e-07,7.85244711166144e-06,3.20518820549919e-06
5.55023721832252e-06,3.14108507304925e-07,8.02220716207397e-06,3.15095203284693e-06
5.68835104914279e-06,3.0992832541906e-07,8.19632292167676e-06,3.09672761308072e-06
5.82816225957019e-06,3.05628709765027e-07,8.37479439046981e-06,3.04251494620056e-06
5.96967084960473e-06,3.01209660342827e-07,8.55762156845312e-06,2.98831403220646e-06
6.11287681924641e-06,2.9667117715246e-07,8.7448044556267e-06,2.93412487109841e-06
6.25778016849523e-06,2.92013260193925e-07,8.93634305199053e-06,2.87994746287642e-06
6.40438089735119e-06,2.87235909467222e-07,9.13223735754463e-06,2.82578180754048e-06
6.55267900581429e-06,2.82339124972352e-07,9.33248737228899e-06,2.77162790509059e-06
6.70267449388453e-06,2.77322906709314e-07,9.5370930962236e-06,2.71748575552676e-06
6.85436736156191e-06,2.72187254678109e-07,9.74605452934848e-06,2.66335535884898e-06
7.00775760884643e-06,2.66932168878736e-07,9.95937167166362e-06,2.60923671505725e-06
7.16284523573809e-06,2.61557649311195e-07,1.0177044523169e-05,2.55512982415157e-06
7.31959845291662e-06,2.56065236642209e-07,1.03990065834132e-05,2.50103960105747e-06
7.47574780094048e-06,2.50564920031967e-07,1.0620510343605e-05,2.44731692537936e-06
7.62989802667521e-06,2.4512432030581e-07,1.08386370573678e-05,2.39417751626997e-06
7.78204913012081e-06,2.39743437463736e-07,1.10533867247015e-05,2.3416213737293e-06
7.93220111127728e-06,2.34422271505745e-07,1.12647593456062e-05,2.28964849775736e-06
8.08035397014462e-06,2.29160822431839e-07,1.14727549200818e-05,2.23825888835413e-06
8.22650770672282e-06,2.23959090242016e-07,1.16773734481285e-05,2.18745254551963e-06
8.3706623210119e-06,2.18817074936278e-07,1.18786149297461e-05,2.13722946925385e-06
8.51281781301184e-06,2.13734776514623e-07,1.20764793649346e-05,2.08758965955679e-06
8.65297418272265e-06,2.08712194977051e-07,1.22709667536942e-05,2.03853311642846e-06
8.79113143014433e-06,2.03749330323564e-07,1.24620770960247e-05,1.99005983986885e-06
8.92728955527688e-06,1.9884618255416e-07,1.26498103919262e-05,1.94216982987795e-06
9.06144855812029e-06,1.9400275166884e-07,1.28341666413986e-05,1.89486308645579e-06
9.19360843867458e-06,1.89219037667604e-07,1.30151458444421e-05,1.84813960960234e-06
9.32376919693973e-06,1.84495040550452e-07,1.31927480010565e-05,1.80199939931761e-06
9.45193083291575e-06,1.79830760317383e-07,1.33669731112418e-05,1.75644245560161e-06
9.57809334660264e-06,1.75226196968398e-07,1.35378211749982e-05,1.71146877845433e-06
9.7022567380004e-06,1.70681350503497e-07,1.37052921923255e-05,1.66707836787577e-06
9.82442100710903e-06,1.6619622092268e-07,1.38693861632238e-05,1.62327122386593e-06
9.94458615392853e-06,1.61770808225946e-07,1.4030103087693e-05,1.58004734642482e-06
1.00627521784589e-05,1.57405112413297e-07,1.41874429657332e-05,1.53740673555243e-06
1.01789190807001e-05,1.53099133484731e-07,1.43414057973444e-05,1.49534939124875e-06
1.02930868606522e-05,1.48852871440249e-07,1.44919915825266e-05,1.45387531351381e-06
1.04052555183152e-05,1.4466632627985e-07,1.46392003212797e-05,1.41298450234758e-06
1.0515425053689e-05,1.40539498003536e-07,1.47830320136038e-05,1.37267695775007e-06
1.06235954667738e-05,1.36472386611305e-07,1.49234866594989e-05,1.33295267972129e-06
1.07297667575693e-05,1.32464992103158e-07,1.5060564258965e-05,1.29381166826123e-06
1.08339389260758e-05,1.28517314479095e-07,1.5194264812002e-05,1.25525392336989e-06
1.09361119722931e-05,1.24629353739115e-07,1.532458831861e-05,1.21727944504728e-06
1.10362858962213e-05,1.2080110988322e-07,1.54515347787889e-05,1.17988823329338e-06
1.11344606978603e-05,1.17032582911408e-07,1.55751041925389e-05,1.14308028810821e-06
1.12306363772102e-05,1.1332377282368e-07,1.56952965598598e-05,1.10685560949176e-06
1.1324812934271e-05,1.09674679620035e-07,1.58121118807517e-05,1.07121419744403e-06
1.14169903690427e-05,1.06085303300475e-07,1.59255501552145e-05,1.03615605196502e-06
1.15071686815252e-05,1.02555643864998e-07,1.60356113832483e-05,1.00168117305474e-06
1.15953478717186e-05,9.90857013136052e-08,1.61422955648531e-05,9.67789560713176e-07
1.16815279396229e-05,9.56754756462961e-08,1.62456027000289e-05,9.34481214940336e-07
1.1765708885238e-05,9.23249668630707e-08,1.63455327887756e-05,9.01756135736217e-07
1.1847890708564e-05,8.90341749639291e-08,1.64420858310933e-05,8.69614323100821e-07
1.19280734096009e-05,8.58030999488712e-08,1.6535261826982e-05,8.38055777034147e-07
1.20062569883486e-05,8.26317418178972e-08,1.66250607764416e-05,8.07080497536195e-07
1.20824414448072e-05,7.9520100571007e-08,1.67114826794722e-05,7.76688484606965e-07
1.21566267789767e-05,7.64681762082005e-08,1.67945275360738e-05,7.46879738246457e-07
1.2228812990857e-05,7.34759687294778e-08,1.68741953462463e-05,7.17654258454671e-07
1.22990000804482e-05,7.05434781348389e-08,1.69504861099899e-05,6.89012045231607e-07
1.23671880477503e-05,6.76707044242837e-08,1.70233998273044e-05,6.60953098577265e-07
1.24333768927633e-05,6.48576475978124e-08,1.70929364981898e-05,6.33477418491645e-07
1.24975666154871e-05,6.21043076554248e-08,1.71590961226463e-05,6.06585004974747e-07
1.25597572159218e-05,5.94106845971211e-08,1.72218787006737e-05,5.80275858026571e-07
1.26199486940673e-05,5.6776778422901e-08,1.72812842322721e-05,5.54549977647117e-07
1.26781410499237e-05,5.42025891327648e-08,1.73373127174414e-05,5.29407363836386e-07
1.2734334283491e-05,5.16881167267124e-08,1.73899641561817e-05,5.04848016594376e-07
1.27885283947692e-05,4.92333612047437e-08,1.7439238548493e-05,4.80871935921088e-07
1.28407233837582e-05,4.68383225668589e-08,1.74851358943753e-05,4.57479121816523e-07
1.28909192504581e-05,4.45030008130578e-08,1.75276561938285e-05,4.34669574280679e-07
1.29391159948689e-05,4.22273959433405e-08,1.75667994468527e-05,4.12443293313557e-07
1.29853136169905e-05,4.0011507957707e-08,1.76025656534479e-05,3.90800278915158e-07
1.3029512116823e-05,3.78553368561572e-08,1.7634954813614e-05,3.69740531085481e-07
1.30717114943664e-05,3.57588826386913e-08,1.76639669273512e-05,3.49264049824525e-07
1.31119117496206e-05,3.37221453053091e-08,1.76896019946592e-05,3.29370835132292e-07
1.31501128825858e-05,3.17451248560107e-08,1.77118600155383e-05,3.1006088700878e-07
1.31863148932617e-05,2.98278212907961e-08,1.77307409899883e-05,2.91334205453991e-07
1.32205177816486e-05,2.79702346096652e-08,1.77462449180093e-05,2.73190790467924e-07
1.32527215477463e-05,2.61723648126182e-08,1.77583717996013e-05,2.55630642050578e-07
1.32829261915549e-05,2.44342118996549e-08,1.77671216347642e-05,2.38653760201955e-07
1.33111317130743e-05,2.27557758707755e-08,1.77724944234982e-05,2.22260144922054e-07
1.33373381123047e-05,2.11370567259798e-08,1.7774490165803e-05,2.06449796210875e-07
1.33615453892458e-05,1.95780544652678e-08,1.77731088616789e-05,1.91222714068418e-07
1.33837535438979e-05,1.80787690886397e-08,1.77683505111257e-05,1.76578898494683e-07
1.34039625762608e-05,1.66392005960953e-08,1.77602151141435e-05,1.6251834948967e-07
1.34221724863346e-05,1.52593489876348e-08,1.77487026707323e-05,1.49041067053379e-07
1.34383832741193e-05,1.3939214263258e-08,1.7733813180892e-05,1.3614705118581e-07
1.34525949396148e-05,1.2678796422965e-08,1.77155466446227e-05,1.23836301886963e-07
1.34648074828212e-05,1.14780954667558e-08,1.76939030619244e-05,1.12108819156838e-07
1.34750209037385e-05,1.03371113946303e-08,1.76688824327971e-05,1.00964602995435e-07
1.34832352023666e-05,9.25584420658866e-09,1.76404847572407e-05,9.04036534027546e-08
1.34894503787056e-05,8.23429390263078e-09,1.76087100352553e-05,8.04259703787959e-08
1.34936664327555e-05,7.27246048275669e-09,1.75735582668408e-05,7.10315539235591e-08
1.34958833645163e-05,6.37034394696637e-09,1.75350294519974e-05,6.22204040370445e-08
1.34961011739879e-05,5.52794429525984e-09,1.74931235907249e-05,5.39925207192519e-08
1.34943198611703e-05,4.74526152763709e-09,1.74478406830234e-05,4.63479039701813e-08
1.34905394260637e-05,4.02229564409813e-09,1.73991807288928e-05,3.92865537898327e-08
1.34847598686679e-05,3.35904664464295e-09,1.73471437283332e-05,3.28084701782062e-08
1.3476981188983e-05,2.75551452927154e-09,1.72917296813446e-05,2.69136531353017e-08
1.3467203387009e-05,2.21169929798393e-09,1.7232938587927e-05,2.16021026611193e-08
1.34554264627458e-05,1.72760095078009e-09,1.71707704480803e-05,1.68738187556589e-08
1.34416504161935e-05,1.30321948766003e-09,1.71052252618046e-05,1.27288014189205e-08
1.3425875247352e-05,9.38554908623762e-10,1.70363030290999e-05,9.16705065090422e-09
1.34081009562215e-05,6.33607213671272e-10,1.69640037499661e-05,6.18856645160994e-09
1.33883275428018e-05,3.88376402802565e-10,1.68883274244033e-05,3.7933488210377e-09
